err,prob,
1.48993,0.142318,
1.49123,0.142336,
1.49142,0.142354,
1.49238,0.142372,
1.49262,0.14239,
1.4929,0.142408,
1.49306,0.142426,
1.49379,0.142444,
1.49413,0.142462,
1.49475,0.14248,
1.4948,0.142498,
1.49497,0.142516,
1.49675,0.142534,
1.49682,0.142552,
1.49682,0.14257,
1.49762,0.142587,
1.49785,0.142605,
1.49818,0.142623,
1.50014,0.142641,
1.50205,0.142659,
1.5022,0.142677,
1.50404,0.142695,
1.50448,0.142713,
1.50507,0.142731,
1.50661,0.142749,
1.50661,0.142767,
1.50665,0.142785,
1.50681,0.142803,
1.50702,0.142821,
1.50758,0.142839,
1.50862,0.142857,
1.51103,0.142875,
1.51163,0.142893,
1.51256,0.142911,
1.51266,0.142929,
1.51326,0.142947,
1.51328,0.142965,
1.51332,0.142983,
1.51395,0.143001,
1.51395,0.143019,
1.51422,0.143037,
1.51442,0.143055,
1.51466,0.143073,
1.51618,0.143091,
1.51681,0.143109,
1.51774,0.143127,
1.51861,0.143145,
1.5189,0.143163,
1.51942,0.143181,
1.52009,0.143199,
1.52121,0.143217,
1.52205,0.143235,
1.52233,0.143253,
1.52233,0.143271,
1.52265,0.143289,
1.52336,0.143307,
1.52404,0.143325,
1.5241,0.143343,
1.52421,0.14336,
1.52477,0.143378,
1.52493,0.143396,
1.5261,0.143414,
1.52683,0.143432,
1.52755,0.14345,
1.52818,0.143468,
1.52819,0.143486,
1.52836,0.143504,
1.5286,0.143522,
1.52897,0.14354,
1.52916,0.143558,
1.53001,0.143576,
1.53024,0.143594,
1.53026,0.143612,
1.53039,0.14363,
1.53067,0.143648,
1.53072,0.143666,
1.53073,0.143684,
1.53142,0.143702,
1.53207,0.14372,
1.53211,0.143738,
1.53305,0.143756,
1.53309,0.143774,
1.53333,0.143792,
1.53354,0.14381,
1.53401,0.143828,
1.53496,0.143846,
1.53507,0.143864,
1.53507,0.143882,
1.53577,0.1439,
1.53597,0.143918,
1.53603,0.143936,
1.53712,0.143954,
1.53723,0.143972,
1.53723,0.14399,
1.53756,0.144008,
1.53812,0.144026,
1.54011,0.144044,
1.54026,0.144062,
1.54115,0.14408,
1.5417,0.144098,
1.54212,0.144115,
1.54218,0.144133,
1.54228,0.144151,
1.54235,0.144169,
1.5431,0.144187,
1.54336,0.144205,
1.54339,0.144223,
1.54378,0.144241,
1.54378,0.144259,
1.54484,0.144277,
1.54513,0.144295,
1.54572,0.144313,
1.54573,0.144331,
1.54616,0.144349,
1.54692,0.144367,
1.54765,0.144385,
1.5478,0.144403,
1.54885,0.144421,
1.54932,0.144439,
1.54965,0.144457,
1.55,0.144475,
1.55001,0.144493,
1.55139,0.144511,
1.55156,0.144529,
1.55187,0.144547,
1.55265,0.144565,
1.55372,0.144583,
1.5539,0.144601,
1.55408,0.144619,
1.55427,0.144637,
1.55439,0.144655,
1.55561,0.144673,
1.55564,0.144691,
1.55639,0.144709,
1.55655,0.144727,
1.5566,0.144745,
1.55661,0.144763,
1.55717,0.144781,
1.55751,0.144799,
1.55809,0.144817,
1.55826,0.144835,
1.55867,0.144853,
1.55882,0.14487,
1.55901,0.144888,
1.55904,0.144906,
1.55983,0.144924,
1.56089,0.144942,
1.56102,0.14496,
1.56151,0.144978,
1.56185,0.144996,
1.56227,0.145014,
1.56231,0.145032,
1.56257,0.14505,
1.56314,0.145068,
1.56358,0.145086,
1.56403,0.145104,
1.56409,0.145122,
1.56423,0.14514,
1.56472,0.145158,
1.5651,0.145176,
1.5653,0.145194,
1.56553,0.145212,
1.56571,0.14523,
1.56575,0.145248,
1.56578,0.145266,
1.5658,0.145284,
1.56618,0.145302,
1.56673,0.14532,
1.56712,0.145338,
1.56717,0.145356,
1.56766,0.145374,
1.56773,0.145392,
1.56806,0.14541,
1.56866,0.145428,
1.56969,0.145446,
1.56995,0.145464,
1.57032,0.145482,
1.57048,0.1455,
1.57069,0.145518,
1.57073,0.145536,
1.57076,0.145554,
1.57078,0.145572,
1.5709,0.14559,
1.57141,0.145608,
1.57169,0.145625,
1.57171,0.145643,
1.57176,0.145661,
1.57182,0.145679,
1.57193,0.145697,
1.5725,0.145715,
1.57268,0.145733,
1.57295,0.145751,
1.57311,0.145769,
1.5737,0.145787,
1.57376,0.145805,
1.57389,0.145823,
1.57399,0.145841,
1.57425,0.145859,
1.57427,0.145877,
1.57443,0.145895,
1.57445,0.145913,
1.57446,0.145931,
1.57458,0.145949,
1.57464,0.145967,
1.57465,0.145985,
1.57472,0.146003,
1.57506,0.146021,
1.57549,0.146039,
1.57571,0.146057,
1.57588,0.146075,
1.57599,0.146093,
1.57613,0.146111,
1.5764,0.146129,
1.57642,0.146147,
1.57663,0.146165,
1.57673,0.146183,
1.57704,0.146201,
1.57711,0.146219,
1.57722,0.146237,
1.57743,0.146255,
1.57782,0.146273,
1.57805,0.146291,
1.5782,0.146309,
1.57836,0.146327,
1.5785,0.146345,
1.57852,0.146363,
1.57853,0.14638,
1.57857,0.146398,
1.57871,0.146416,
1.57873,0.146434,
1.57889,0.146452,
1.57889,0.14647,
1.57911,0.146488,
1.57923,0.146506,
1.57928,0.146524,
1.57968,0.146542,
1.57971,0.14656,
1.57972,0.146578,
1.57978,0.146596,
1.57983,0.146614,
1.57995,0.146632,
1.58013,0.14665,
1.58016,0.146668,
1.58028,0.146686,
1.5803,0.146704,
1.58033,0.146722,
1.58042,0.14674,
1.58042,0.146758,
1.58071,0.146776,
1.58084,0.146794,
1.58092,0.146812,
1.58105,0.14683,
1.58109,0.146848,
1.58116,0.146866,
1.58121,0.146884,
1.58134,0.146902,
1.58141,0.14692,
1.58148,0.146938,
1.58151,0.146956,
1.58164,0.146974,
1.58164,0.146992,
1.58168,0.14701,
1.58169,0.147028,
1.58171,0.147046,
1.58174,0.147064,
1.58175,0.147082,
1.58177,0.1471,
1.58177,0.147118,
1.58178,0.147135,
1.58186,0.147153,
1.5819,0.147171,
1.5819,0.147189,
1.58192,0.147207,
1.58199,0.147225,
1.58202,0.147243,
1.58206,0.147261,
1.58207,0.147279,
1.58208,0.147297,
1.58212,0.147315,
1.58217,0.147333,
1.58221,0.147351,
1.5823,0.147369,
1.58231,0.147387,
1.58233,0.147405,
1.58234,0.147423,
1.58239,0.147441,
1.5824,0.147459,
1.58246,0.147477,
1.58251,0.147495,
1.58255,0.147513,
1.58258,0.147531,
1.5826,0.147549,
1.5826,0.147567,
1.58261,0.147585,
1.58264,0.147603,
1.58269,0.147621,
1.58273,0.147639,
1.58276,0.147657,
1.58276,0.147675,
1.58276,0.147693,
1.58278,0.147711,
1.5828,0.147729,
1.58281,0.147747,
1.58283,0.147765,
1.58286,0.147783,
1.5829,0.147801,
1.5829,0.147819,
1.58291,0.147837,
1.58292,0.147855,
1.58292,0.147873,
1.58297,0.14789,
1.58298,0.147908,
1.58301,0.147926,
1.58305,0.147944,
1.58306,0.147962,
1.58306,0.14798,
1.5831,0.147998,
1.58316,0.148016,
1.58317,0.148034,
1.58321,0.148052,
1.58323,0.14807,
1.58324,0.148088,
1.58325,0.148106,
1.58325,0.148124,
1.58327,0.148142,
1.58329,0.14816,
1.58331,0.148178,
1.58333,0.148196,
1.58333,0.148214,
1.58337,0.148232,
1.58339,0.14825,
1.5834,0.148268,
1.58342,0.148286,
1.58345,0.148304,
1.58348,0.148322,
1.5835,0.14834,
1.58364,0.148358,
1.58364,0.148376,
1.58365,0.148394,
1.58365,0.148412,
1.58376,0.14843,
1.58383,0.148448,
1.58391,0.148466,
1.58391,0.148484,
1.58394,0.148502,
1.58408,0.14852,
1.5841,0.148538,
1.58413,0.148556,
1.58439,0.148574,
1.5844,0.148592,
1.58444,0.14861,
1.5845,0.148628,
1.58457,0.148645,
1.58462,0.148663,
1.58475,0.148681,
1.58478,0.148699,
1.5849,0.148717,
1.58506,0.148735,
1.58528,0.148753,
1.5853,0.148771,
1.58545,0.148789,
1.58555,0.148807,
1.58567,0.148825,
1.58573,0.148843,
1.58575,0.148861,
1.58577,0.148879,
1.58581,0.148897,
1.5859,0.148915,
1.58597,0.148933,
1.58608,0.148951,
1.58613,0.148969,
1.58613,0.148987,
1.58625,0.149005,
1.58626,0.149023,
1.58632,0.149041,
1.58653,0.149059,
1.58666,0.149077,
1.58672,0.149095,
1.58702,0.149113,
1.58712,0.149131,
1.58714,0.149149,
1.58735,0.149167,
1.58738,0.149185,
1.58747,0.149203,
1.58754,0.149221,
1.58758,0.149239,
1.58761,0.149257,
1.58771,0.149275,
1.5879,0.149293,
1.58799,0.149311,
1.58818,0.149329,
1.58843,0.149347,
1.58875,0.149365,
1.58914,0.149383,
1.58918,0.1494,
1.58955,0.149418,
1.58955,0.149436,
1.58957,0.149454,
1.5897,0.149472,
1.58979,0.14949,
1.59011,0.149508,
1.59031,0.149526,
1.59051,0.149544,
1.59142,0.149562,
1.59148,0.14958,
1.59154,0.149598,
1.59156,0.149616,
1.59183,0.149634,
1.59186,0.149652,
1.59198,0.14967,
1.59209,0.149688,
1.59226,0.149706,
1.59234,0.149724,
1.59314,0.149742,
1.59325,0.14976,
1.59343,0.149778,
1.59379,0.149796,
1.59392,0.149814,
1.59425,0.149832,
1.59446,0.14985,
1.59453,0.149868,
1.59458,0.149886,
1.59555,0.149904,
1.596,0.149922,
1.59652,0.14994,
1.59659,0.149958,
1.59664,0.149976,
1.59665,0.149994,
1.59671,0.150012,
1.59692,0.15003,
1.59757,0.150048,
1.59799,0.150066,
1.59892,0.150084,
1.59896,0.150102,
1.59968,0.15012,
1.59995,0.150138,
1.60059,0.150155,
1.60107,0.150173,
1.60141,0.150191,
1.60342,0.150209,
1.60458,0.150227,
1.60643,0.150245,
1.6068,0.150263,
1.6078,0.150281,
1.60806,0.150299,
1.60848,0.150317,
1.60852,0.150335,
1.609,0.150353,
1.6098,0.150371,
1.61095,0.150389,
1.6114,0.150407,
1.61207,0.150425,
1.61226,0.150443,
1.61329,0.150461,
1.61457,0.150479,
1.61462,0.150497,
1.61495,0.150515,
1.61511,0.150533,
1.61529,0.150551,
1.61879,0.150569,
1.62007,0.150587,
1.62063,0.150605,
1.62072,0.150623,
1.62237,0.150641,
1.62306,0.150659,
1.62372,0.150677,
1.62385,0.150695,
1.62402,0.150713,
1.62404,0.150731,
1.62411,0.150749,
1.62421,0.150767,
1.62445,0.150785,
1.62604,0.150803,
1.62625,0.150821,
1.6302,0.150839,
1.63109,0.150857,
1.63266,0.150875,
1.63268,0.150893,
1.63387,0.15091,
1.63406,0.150928,
1.63423,0.150946,
1.63602,0.150964,
1.63639,0.150982,
1.63659,0.151,
1.63891,0.151018,
1.639,0.151036,
1.64015,0.151054,
1.6421,0.151072,
1.64511,0.15109,
1.64577,0.151108,
1.646,0.151126,
1.64628,0.151144,
1.6474,0.151162,
1.64778,0.15118,
1.64853,0.151198,
1.64918,0.151216,
1.64934,0.151234,
1.64992,0.151252,
1.65293,0.15127,
1.65429,0.151288,
1.65461,0.151306,
1.65477,0.151324,
1.65664,0.151342,
1.65722,0.15136,
1.65885,0.151378,
1.66096,0.151396,
1.66266,0.151414,
1.66362,0.151432,
1.66411,0.15145,
1.66415,0.151468,
1.66541,0.151486,
1.66551,0.151504,
1.66732,0.151522,
1.66836,0.15154,
1.6688,0.151558,
1.66999,0.151576,
1.67025,0.151594,
1.67179,0.151612,
1.67255,0.15163,
1.67329,0.151648,
1.67368,0.151665,
1.67373,0.151683,
1.67506,0.151701,
1.67996,0.151719,
1.68006,0.151737,
1.68057,0.151755,
1.68116,0.151773,
1.68144,0.151791,
1.68147,0.151809,
1.68252,0.151827,
1.68263,0.151845,
1.68286,0.151863,
1.68318,0.151881,
1.68403,0.151899,
1.68487,0.151917,
1.68592,0.151935,
1.69059,0.151953,
1.69187,0.151971,
1.69201,0.151989,
1.69338,0.152007,
1.69413,0.152025,
1.69697,0.152043,
1.69737,0.152061,
1.69879,0.152079,
1.69942,0.152097,
1.69993,0.152115,
1.70006,0.152133,
1.70096,0.152151,
1.70141,0.152169,
1.70156,0.152187,
1.70391,0.152205,
1.70437,0.152223,
1.70564,0.152241,
1.70926,0.152259,
1.70995,0.152277,
1.71069,0.152295,
1.71189,0.152313,
1.7131,0.152331,
1.71389,0.152349,
1.71428,0.152367,
1.71455,0.152385,
1.71883,0.152403,
1.72193,0.152421,
1.72364,0.152438,
1.72601,0.152456,
1.72779,0.152474,
1.72833,0.152492,
1.7295,0.15251,
1.73409,0.152528,
1.73416,0.152546,
1.73514,0.152564,
1.73521,0.152582,
1.73563,0.1526,
1.7371,0.152618,
1.73802,0.152636,
1.73992,0.152654,
1.74049,0.152672,
1.74061,0.15269,
1.7429,0.152708,
1.74463,0.152726,
1.74689,0.152744,
1.74978,0.152762,
1.75038,0.15278,
1.75045,0.152798,
1.75398,0.152816,
1.7548,0.152834,
1.75489,0.152852,
1.75496,0.15287,
1.75584,0.152888,
1.75903,0.152906,
1.76165,0.152924,
1.76184,0.152942,
1.76979,0.15296,
1.77151,0.152978,
1.77183,0.152996,
1.77185,0.153014,
1.77219,0.153032,
1.7734,0.15305,
1.77517,0.153068,
1.78031,0.153086,
1.78115,0.153104,
1.78201,0.153122,
1.78672,0.15314,
1.78739,0.153158,
1.78769,0.153176,
1.78829,0.153193,
1.78858,0.153211,
1.78949,0.153229,
1.78981,0.153247,
1.79196,0.153265,
1.79474,0.153283,
1.79484,0.153301,
1.79528,0.153319,
1.79582,0.153337,
1.79662,0.153355,
1.79675,0.153373,
1.79779,0.153391,
1.79952,0.153409,
1.80015,0.153427,
1.80134,0.153445,
1.80607,0.153463,
1.807,0.153481,
1.8079,0.153499,
1.80911,0.153517,
1.81242,0.153535,
1.81376,0.153553,
1.81381,0.153571,
1.81771,0.153589,
1.81857,0.153607,
1.81885,0.153625,
1.81917,0.153643,
1.8203,0.153661,
1.82209,0.153679,
1.82281,0.153697,
1.82565,0.153715,
1.826,0.153733,
1.82638,0.153751,
1.82657,0.153769,
1.82907,0.153787,
1.82949,0.153805,
1.82981,0.153823,
1.83214,0.153841,
1.83346,0.153859,
1.83426,0.153877,
1.83818,0.153895,
1.83819,0.153913,
1.83845,0.153931,
1.83858,0.153948,
1.83938,0.153966,
1.84118,0.153984,
1.84162,0.154002,
1.84188,0.15402,
1.84381,0.154038,
1.84541,0.154056,
1.84598,0.154074,
1.84686,0.154092,
1.8473,0.15411,
1.84784,0.154128,
1.85113,0.154146,
1.85116,0.154164,
1.85342,0.154182,
1.85372,0.1542,
1.8547,0.154218,
1.85656,0.154236,
1.85741,0.154254,
1.86224,0.154272,
1.86233,0.15429,
1.86292,0.154308,
1.86636,0.154326,
1.86741,0.154344,
1.86916,0.154362,
1.86925,0.15438,
1.87191,0.154398,
1.87388,0.154416,
1.87403,0.154434,
1.87593,0.154452,
1.87828,0.15447,
1.88024,0.154488,
1.88127,0.154506,
1.88234,0.154524,
1.88301,0.154542,
1.88386,0.15456,
1.88501,0.154578,
1.88842,0.154596,
1.88931,0.154614,
1.88931,0.154632,
1.89299,0.15465,
1.89576,0.154668,
1.89598,0.154686,
1.8974,0.154703,
1.9015,0.154721,
1.9016,0.154739,
1.90261,0.154757,
1.90315,0.154775,
1.90523,0.154793,
1.90546,0.154811,
1.90597,0.154829,
1.90616,0.154847,
1.90686,0.154865,
1.90799,0.154883,
1.90863,0.154901,
1.90919,0.154919,
1.91066,0.154937,
1.9157,0.154955,
1.9173,0.154973,
1.91846,0.154991,
1.91988,0.155009,
1.92001,0.155027,
1.92101,0.155045,
1.92116,0.155063,
1.92232,0.155081,
1.92308,0.155099,
1.92315,0.155117,
1.92765,0.155135,
1.9279,0.155153,
1.92811,0.155171,
1.92951,0.155189,
1.92986,0.155207,
1.93144,0.155225,
1.93302,0.155243,
1.93409,0.155261,
1.93898,0.155279,
1.94057,0.155297,
1.94093,0.155315,
1.94799,0.155333,
1.94868,0.155351,
1.95005,0.155369,
1.95009,0.155387,
1.95066,0.155405,
1.95084,0.155423,
1.95109,0.155441,
1.95803,0.155458,
1.95862,0.155476,
1.95999,0.155494,
1.96036,0.155512,
1.9638,0.15553,
1.96617,0.155548,
1.96656,0.155566,
1.96749,0.155584,
1.96793,0.155602,
1.96801,0.15562,
1.96853,0.155638,
1.96876,0.155656,
1.96924,0.155674,
1.96974,0.155692,
1.97029,0.15571,
1.97056,0.155728,
1.97072,0.155746,
1.97524,0.155764,
1.97721,0.155782,
1.98105,0.1558,
1.98157,0.155818,
1.99088,0.155836,
1.99551,0.155854,
1.99791,0.155872,
2.00078,0.15589,
2.00135,0.155908,
2.0038,0.155926,
2.00414,0.155944,
2.00514,0.155962,
2.00689,0.15598,
2.00803,0.155998,
2.00899,0.156016,
2.01158,0.156034,
2.01351,0.156052,
2.01498,0.15607,
2.01502,0.156088,
2.01517,0.156106,
2.01576,0.156124,
2.01595,0.156142,
2.01729,0.15616,
2.01759,0.156178,
2.02005,0.156196,
2.02056,0.156213,
2.0241,0.156231,
2.02559,0.156249,
2.0271,0.156267,
2.02727,0.156285,
2.02893,0.156303,
2.02992,0.156321,
2.03078,0.156339,
2.03101,0.156357,
2.03245,0.156375,
2.03316,0.156393,
2.03324,0.156411,
2.0342,0.156429,
2.03512,0.156447,
2.03531,0.156465,
2.03588,0.156483,
2.03774,0.156501,
2.03819,0.156519,
2.03971,0.156537,
2.03972,0.156555,
2.04039,0.156573,
2.04539,0.156591,
2.04668,0.156609,
2.04987,0.156627,
2.0511,0.156645,
2.05123,0.156663,
2.05171,0.156681,
2.05173,0.156699,
2.0532,0.156717,
2.05653,0.156735,
2.05803,0.156753,
2.06071,0.156771,
2.0615,0.156789,
2.06308,0.156807,
2.06353,0.156825,
2.06485,0.156843,
2.06567,0.156861,
2.06709,0.156879,
2.06897,0.156897,
2.0708,0.156915,
2.07111,0.156933,
2.07471,0.156951,
2.07547,0.156968,
2.07786,0.156986,
2.08161,0.157004,
2.08269,0.157022,
2.0835,0.15704,
2.08448,0.157058,
2.08473,0.157076,
2.08547,0.157094,
2.08951,0.157112,
2.09141,0.15713,
2.09234,0.157148,
2.09247,0.157166,
2.0933,0.157184,
2.09339,0.157202,
2.0948,0.15722,
2.10058,0.157238,
2.10062,0.157256,
2.10096,0.157274,
2.10178,0.157292,
2.10254,0.15731,
2.10389,0.157328,
2.10487,0.157346,
2.10513,0.157364,
2.10935,0.157382,
2.11211,0.1574,
2.11248,0.157418,
2.11404,0.157436,
2.11585,0.157454,
2.11667,0.157472,
2.11677,0.15749,
2.11988,0.157508,
2.12163,0.157526,
2.12212,0.157544,
2.12291,0.157562,
2.12414,0.15758,
2.12429,0.157598,
2.12594,0.157616,
2.12618,0.157634,
2.12641,0.157652,
2.12793,0.15767,
2.12812,0.157688,
2.12923,0.157706,
2.13057,0.157723,
2.13144,0.157741,
2.13687,0.157759,
2.14139,0.157777,
2.14232,0.157795,
2.14487,0.157813,
2.14524,0.157831,
2.14787,0.157849,
2.14797,0.157867,
2.14812,0.157885,
2.15054,0.157903,
2.1514,0.157921,
2.15224,0.157939,
2.15328,0.157957,
2.15422,0.157975,
2.15504,0.157993,
2.1557,0.158011,
2.15587,0.158029,
2.15599,0.158047,
2.15602,0.158065,
2.15655,0.158083,
2.1623,0.158101,
2.16259,0.158119,
2.16272,0.158137,
2.16384,0.158155,
2.16893,0.158173,
2.17294,0.158191,
2.1739,0.158209,
2.1778,0.158227,
2.17786,0.158245,
2.17939,0.158263,
2.18013,0.158281,
2.181,0.158299,
2.18857,0.158317,
2.19017,0.158335,
2.19139,0.158353,
2.1921,0.158371,
2.19446,0.158389,
2.1986,0.158407,
2.19947,0.158425,
2.20064,0.158443,
2.20073,0.158461,
2.20361,0.158478,
2.20494,0.158496,
2.20535,0.158514,
2.20845,0.158532,
2.20948,0.15855,
2.21239,0.158568,
2.21612,0.158586,
2.21753,0.158604,
2.21801,0.158622,
2.21824,0.15864,
2.21837,0.158658,
2.21877,0.158676,
2.22676,0.158694,
2.22714,0.158712,
2.22783,0.15873,
2.23013,0.158748,
2.23248,0.158766,
2.23283,0.158784,
2.23566,0.158802,
2.23684,0.15882,
2.2371,0.158838,
2.23774,0.158856,
2.23794,0.158874,
2.23854,0.158892,
2.23881,0.15891,
2.23958,0.158928,
2.2399,0.158946,
2.24247,0.158964,
2.24406,0.158982,
2.24551,0.159,
2.24799,0.159018,
2.25108,0.159036,
2.25308,0.159054,
2.26289,0.159072,
2.26444,0.15909,
2.26479,0.159108,
2.26559,0.159126,
2.26646,0.159144,
2.2673,0.159162,
2.26844,0.15918,
2.26925,0.159198,
2.26929,0.159216,
2.27251,0.159233,
2.27365,0.159251,
2.27492,0.159269,
2.27746,0.159287,
2.2831,0.159305,
2.28423,0.159323,
2.28519,0.159341,
2.2888,0.159359,
2.29282,0.159377,
2.29322,0.159395,
2.29417,0.159413,
2.29762,0.159431,
2.30059,0.159449,
2.3022,0.159467,
2.3027,0.159485,
2.30874,0.159503,
2.31085,0.159521,
2.31114,0.159539,
2.31137,0.159557,
2.31253,0.159575,
2.3149,0.159593,
2.31664,0.159611,
2.31705,0.159629,
2.3224,0.159647,
2.32585,0.159665,
2.32861,0.159683,
2.33052,0.159701,
2.33253,0.159719,
2.33376,0.159737,
2.33395,0.159755,
2.3346,0.159773,
2.33854,0.159791,
2.34206,0.159809,
2.34237,0.159827,
2.34398,0.159845,
2.34573,0.159863,
2.3465,0.159881,
2.34702,0.159899,
2.34858,0.159917,
2.3497,0.159935,
2.35062,0.159953,
2.35254,0.159971,
2.35287,0.159988,
2.35538,0.160006,
2.35708,0.160024,
2.35736,0.160042,
2.36254,0.16006,
2.36386,0.160078,
2.36396,0.160096,
2.36442,0.160114,
2.36451,0.160132,
2.36493,0.16015,
2.36789,0.160168,
2.36958,0.160186,
2.37067,0.160204,
2.37137,0.160222,
2.37218,0.16024,
2.37607,0.160258,
2.37672,0.160276,
2.3773,0.160294,
2.37749,0.160312,
2.37939,0.16033,
2.37949,0.160348,
2.38301,0.160366,
2.38598,0.160384,
2.38766,0.160402,
2.38776,0.16042,
2.38989,0.160438,
2.39069,0.160456,
2.39084,0.160474,
2.39104,0.160492,
2.39201,0.16051,
2.39346,0.160528,
2.39442,0.160546,
2.39455,0.160564,
2.39573,0.160582,
2.3962,0.1606,
2.39661,0.160618,
2.39743,0.160636,
2.39937,0.160654,
2.40138,0.160672,
2.40419,0.16069,
2.40512,0.160708,
2.40702,0.160726,
2.40766,0.160743,
2.40821,0.160761,
2.40974,0.160779,
2.42284,0.160797,
2.42345,0.160815,
2.42419,0.160833,
2.4255,0.160851,
2.42642,0.160869,
2.43043,0.160887,
2.43283,0.160905,
2.43421,0.160923,
2.43699,0.160941,
2.43883,0.160959,
2.44158,0.160977,
2.44266,0.160995,
2.44338,0.161013,
2.447,0.161031,
2.44881,0.161049,
2.44892,0.161067,
2.45024,0.161085,
2.45278,0.161103,
2.45354,0.161121,
2.45761,0.161139,
2.46146,0.161157,
2.46303,0.161175,
2.46304,0.161193,
2.46504,0.161211,
2.46835,0.161229,
2.47494,0.161247,
2.47607,0.161265,
2.48313,0.161283,
2.48398,0.161301,
2.48435,0.161319,
2.48499,0.161337,
2.48678,0.161355,
2.48793,0.161373,
2.49145,0.161391,
2.49187,0.161409,
2.49491,0.161427,
2.49645,0.161445,
2.49675,0.161463,
2.49803,0.161481,
2.50248,0.161498,
2.50491,0.161516,
2.50526,0.161534,
2.50539,0.161552,
2.50651,0.16157,
2.50823,0.161588,
2.50867,0.161606,
2.51021,0.161624,
2.51061,0.161642,
2.51081,0.16166,
2.51083,0.161678,
2.51475,0.161696,
2.51684,0.161714,
2.51797,0.161732,
2.51815,0.16175,
2.51966,0.161768,
2.51976,0.161786,
2.52717,0.161804,
2.5274,0.161822,
2.5284,0.16184,
2.53474,0.161858,
2.53494,0.161876,
2.5359,0.161894,
2.53611,0.161912,
2.538,0.16193,
2.53851,0.161948,
2.53852,0.161966,
2.54193,0.161984,
2.54258,0.162002,
2.54274,0.16202,
2.54285,0.162038,
2.54315,0.162056,
2.54327,0.162074,
2.54505,0.162092,
2.54662,0.16211,
2.54703,0.162128,
2.54731,0.162146,
2.54736,0.162164,
2.5482,0.162182,
2.54832,0.1622,
2.5488,0.162218,
2.55141,0.162236,
2.55228,0.162254,
2.55235,0.162271,
2.55351,0.162289,
2.55364,0.162307,
2.55371,0.162325,
2.55412,0.162343,
2.55416,0.162361,
2.55442,0.162379,
2.55572,0.162397,
2.55597,0.162415,
2.5563,0.162433,
2.55636,0.162451,
2.55651,0.162469,
2.55698,0.162487,
2.55703,0.162505,
2.55782,0.162523,
2.55799,0.162541,
2.55852,0.162559,
2.5586,0.162577,
2.55884,0.162595,
2.55978,0.162613,
2.55998,0.162631,
2.56024,0.162649,
2.56028,0.162667,
2.56029,0.162685,
2.56031,0.162703,
2.56033,0.162721,
2.56108,0.162739,
2.56167,0.162757,
2.5617,0.162775,
2.56193,0.162793,
2.56198,0.162811,
2.56223,0.162829,
2.56362,0.162847,
2.56376,0.162865,
2.56418,0.162883,
2.56426,0.162901,
2.56444,0.162919,
2.56492,0.162937,
2.56525,0.162955,
2.56576,0.162973,
2.56596,0.162991,
2.56667,0.163009,
2.56741,0.163026,
2.56808,0.163044,
2.56838,0.163062,
2.56845,0.16308,
2.56904,0.163098,
2.56983,0.163116,
2.57213,0.163134,
2.57221,0.163152,
2.57233,0.16317,
2.57284,0.163188,
2.57459,0.163206,
2.57512,0.163224,
2.57744,0.163242,
2.57938,0.16326,
2.5818,0.163278,
2.58304,0.163296,
2.58496,0.163314,
2.58507,0.163332,
2.5857,0.16335,
2.58577,0.163368,
2.58719,0.163386,
2.59107,0.163404,
2.59155,0.163422,
2.59359,0.16344,
2.59479,0.163458,
2.5958,0.163476,
2.59697,0.163494,
2.59796,0.163512,
2.59862,0.16353,
2.60482,0.163548,
2.60621,0.163566,
2.6079,0.163584,
2.60803,0.163602,
2.61142,0.16362,
2.61156,0.163638,
2.61512,0.163656,
2.61692,0.163674,
2.61874,0.163692,
2.619,0.16371,
2.62126,0.163728,
2.62309,0.163746,
2.624,0.163764,
2.62524,0.163781,
2.62541,0.163799,
2.62959,0.163817,
2.63249,0.163835,
2.63308,0.163853,
2.63347,0.163871,
2.63444,0.163889,
2.63471,0.163907,
2.63657,0.163925,
2.63691,0.163943,
2.63894,0.163961,
2.64073,0.163979,
2.64095,0.163997,
2.64224,0.164015,
2.64238,0.164033,
2.64305,0.164051,
2.64333,0.164069,
2.64397,0.164087,
2.64398,0.164105,
2.64399,0.164123,
2.64409,0.164141,
2.64669,0.164159,
2.64757,0.164177,
2.64782,0.164195,
2.64986,0.164213,
2.65495,0.164231,
2.65667,0.164249,
2.65797,0.164267,
2.66135,0.164285,
2.66216,0.164303,
2.66295,0.164321,
2.66517,0.164339,
2.66616,0.164357,
2.66928,0.164375,
2.67006,0.164393,
2.67149,0.164411,
2.67197,0.164429,
2.67198,0.164447,
2.67201,0.164465,
2.67287,0.164483,
2.67288,0.164501,
2.67297,0.164519,
2.6763,0.164536,
2.67643,0.164554,
2.67759,0.164572,
2.68124,0.16459,
2.68433,0.164608,
2.68433,0.164626,
2.68439,0.164644,
2.68525,0.164662,
2.6859,0.16468,
2.68617,0.164698,
2.68958,0.164716,
2.68979,0.164734,
2.68985,0.164752,
2.69074,0.16477,
2.69293,0.164788,
2.69316,0.164806,
2.69514,0.164824,
2.69559,0.164842,
2.70206,0.16486,
2.70211,0.164878,
2.70263,0.164896,
2.70448,0.164914,
2.70552,0.164932,
2.70632,0.16495,
2.70651,0.164968,
2.70835,0.164986,
2.70842,0.165004,
2.70985,0.165022,
2.70993,0.16504,
2.71137,0.165058,
2.71558,0.165076,
2.7163,0.165094,
2.71754,0.165112,
2.71921,0.16513,
2.72093,0.165148,
2.72179,0.165166,
2.72181,0.165184,
